Time (ms),ENC_POS_BHG2_Z_t=4680,DAC_BHG2_Z_t=4680,ENC_POS_BHG2_BF_VCM_t=4680,BHG2_ADC_PORT_BF_CAL_t=4680,GMP_OCA_PORT_20_t=4680,GMP_OCA_PORT_27_t=4680,GMP_OCA_PORT_28_t=4680
188.375,-5561.0,-423,964.9000000000001,1479.8999999999999,3,-423.131042,-423.131042
188.5,-5561.0,-423,964.9000000000001,1482.0,3,-423.131042,-423.131042
188.625,-5561.0,-423,964.8000000000001,1481.1,3,-423.131042,-423.131042
188.75,-5561.0,-423,964.8000000000001,1480.2,3,-423.131042,-423.131042
188.875,-5561.0,-423,964.8000000000001,1481.1,3,-423.131042,-423.131042
189.0,-5561.0,-423,964.8000000000001,1482.6,3,-423.131042,-423.131042
189.125,-5561.0,-423,964.8000000000001,1482.3,3,-423.131042,-423.131042
189.25,-5561.0,-423,964.7,1478.3999999999999,3,-423.131042,-423.131042
189.375,-5561.0,-423,964.7,1478.7,3,-423.131042,-423.131042
189.5,-5561.0,-423,964.7,1478.3999999999999,3,-423.131042,-423.131042
189.625,-5561.0,-423,964.7,1477.8,3,-423.131042,-423.131042
189.75,-5561.0,-423,964.7,1479.0,3,-423.131042,-423.131042
189.875,-5561.0,-423,964.7,1476.3,3,-423.131042,-423.131042
190.0,-5561.0,-423,964.7,1477.8,3,-423.131042,-423.131042
190.125,-5561.0,-423,964.7,1478.7,3,-423.131042,-423.131042
190.25,-5561.0,-423,964.7,1478.3999999999999,3,-423.131042,-423.131042
190.375,-5561.0,-423,964.7,1478.3999999999999,3,-423.131042,-423.131042
190.5,-5561.0,-423,964.7,1478.3999999999999,3,-423.131042,-423.131042
190.625,-5561.0,-423,964.7,1479.8999999999999,3,-423.131042,-423.131042
190.75,-5561.0,-423,964.8000000000001,1475.1,3,-423.131042,-423.131042
190.875,-5561.0,-423,964.8000000000001,1481.7,3,-423.131042,-423.131042
191.0,-5561.0,-423,964.8000000000001,1478.3999999999999,3,-423.131042,-423.131042
191.125,-5561.0,-423,964.8000000000001,1481.1,3,-423.131042,-423.131042
191.25,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
191.375,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
191.5,-5561.0,-423,964.8000000000001,1481.1,3,-423.131042,-423.131042
191.625,-5561.0,-423,964.8000000000001,1480.5,3,-423.131042,-423.131042
191.75,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
191.875,-5561.0,-423,964.8000000000001,1480.5,3,-423.131042,-423.131042
192.0,-5561.0,-423,964.9000000000001,1485.0,3,-423.131042,-423.131042
192.125,-5561.0,-423,964.9000000000001,1479.3,3,-423.131042,-423.131042
192.25,-5561.0,-423,964.9000000000001,1480.2,3,-423.131042,-423.131042
192.375,-5561.0,-423,964.9000000000001,1481.7,3,-423.131042,-423.131042
192.5,-5561.0,-423,964.9000000000001,1480.8,3,-423.131042,-423.131042
192.625,-5561.0,-423,964.9000000000001,1485.3,3,-423.131042,-423.131042
192.75,-5561.0,-423,964.9000000000001,1482.3,3,-423.131042,-423.131042
192.875,-5561.0,-423,964.9000000000001,1484.7,3,-423.131042,-423.131042
193.0,-5561.0,-423,964.9000000000001,1481.7,3,-423.131042,-423.131042
193.125,-5561.0,-423,964.9000000000001,1484.3999999999999,3,-423.131042,-423.131042
193.25,-5561.0,-423,964.9000000000001,1484.3999999999999,3,-423.131042,-423.131042
193.375,-5561.0,-423,964.9000000000001,1484.1,3,-423.131042,-423.131042
193.5,-5561.0,-423,964.9000000000001,1484.1,3,-423.131042,-423.131042
193.625,-5561.0,-423,964.9000000000001,1484.3999999999999,3,-423.131042,-423.131042
193.75,-5561.0,-423,964.8000000000001,1479.0,3,-423.131042,-423.131042
193.875,-5561.0,-423,964.8000000000001,1479.6,3,-423.131042,-423.131042
194.0,-5561.0,-423,964.8000000000001,1481.1,3,-423.131042,-423.131042
194.125,-5561.0,-423,964.8000000000001,1482.6,3,-423.131042,-423.131042
194.25,-5561.0,-423,964.8000000000001,1481.1,3,-423.131042,-423.131042
194.375,-5561.0,-423,964.8000000000001,1478.7,3,-423.131042,-423.131042
194.5,-5561.0,-423,964.8000000000001,1480.8,3,-423.131042,-423.131042
194.625,-5561.0,-423,964.8000000000001,1482.0,3,-423.131042,-423.131042
194.75,-5561.0,-423,964.8000000000001,1482.6,3,-423.131042,-423.131042
194.875,-5561.0,-423,964.8000000000001,1479.0,3,-423.131042,-423.131042
195.0,-5561.0,-423,964.8000000000001,1484.3999999999999,3,-423.131042,-423.131042
195.125,-5561.0,-423,964.8000000000001,1485.3,3,-423.131042,-423.131042
195.25,-5561.0,-423,964.8000000000001,1481.1,3,-423.131042,-423.131042
195.375,-5561.0,-423,964.8000000000001,1479.3,3,-423.131042,-423.131042
195.5,-5561.0,-423,964.8000000000001,1484.7,3,-423.131042,-423.131042
195.625,-5561.0,-423,964.9000000000001,1484.1,3,-423.131042,-423.131042
195.75,-5561.0,-423,964.9000000000001,1479.8999999999999,3,-423.131042,-423.131042
195.875,-5561.0,-423,964.8000000000001,1478.1,3,-423.131042,-423.131042
196.0,-5561.0,-423,964.9000000000001,1479.8999999999999,3,-423.131042,-423.131042
196.125,-5561.0,-423,964.8000000000001,1483.2,3,-423.131042,-423.131042
196.25,-5561.0,-423,964.9000000000001,1484.1,3,-423.131042,-423.131042
196.375,-5561.0,-423,964.9000000000001,1482.0,3,-423.131042,-423.131042
196.5,-5561.0,-423,964.9000000000001,1481.3999999999999,3,-423.131042,-423.131042
196.625,-5561.0,-423,964.9000000000001,1482.6,3,-423.131042,-423.131042
196.75,-5561.0,-423,964.9000000000001,1483.8,3,-423.131042,-423.131042
196.875,-5561.0,-423,964.8000000000001,1482.8999999999999,3,-423.131042,-423.131042
197.0,-5561.0,-423,964.8000000000001,1483.5,3,-423.131042,-423.131042
197.125,-5561.0,-423,964.8000000000001,1484.3999999999999,3,-423.131042,-423.131042
197.25,-5561.0,-423,964.8000000000001,1480.5,3,-423.131042,-423.131042
197.375,-5561.0,-423,964.8000000000001,1485.6,3,-423.131042,-423.131042
197.5,-5561.0,-423,964.8000000000001,1479.3,3,-423.131042,-423.131042
197.625,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
197.75,-5561.0,-423,964.8000000000001,1480.5,3,-423.131042,-423.131042
197.875,-5561.0,-423,964.8000000000001,1476.8999999999999,3,-423.131042,-423.131042
198.0,-5561.0,-423,964.8000000000001,1480.2,3,-423.131042,-423.131042
198.125,-5561.0,-423,964.8000000000001,1483.8,3,-423.131042,-423.131042
198.25,-5561.0,-423,964.8000000000001,1483.2,3,-423.131042,-423.131042
198.375,-5561.0,-423,964.8000000000001,1480.5,3,-423.131042,-423.131042
198.5,-5561.0,-423,964.7,1479.0,3,-423.131042,-423.131042
198.625,-5561.0,-423,964.7,1481.7,3,-423.131042,-423.131042
198.75,-5561.0,-423,964.7,1481.3999999999999,3,-423.131042,-423.131042
198.875,-5561.0,-423,964.7,1480.8,3,-423.131042,-423.131042
199.0,-5561.0,-423,964.7,1478.3999999999999,3,-423.131042,-423.131042
199.125,-5561.0,-423,964.7,1480.8,3,-423.131042,-423.131042
199.25,-5561.0,-423,964.7,1481.7,3,-423.131042,-423.131042
199.375,-5561.0,-423,964.7,1480.2,3,-423.131042,-423.131042
199.5,-5561.0,-423,964.7,1480.8,3,-423.131042,-423.131042
199.625,-5561.0,-423,964.7,1476.8999999999999,3,-423.131042,-423.131042
199.75,-5561.0,-423,964.8000000000001,1479.3,3,-423.131042,-423.131042
199.875,-5561.0,-423,964.8000000000001,1485.0,3,-423.131042,-423.131042
200.0,-5561.0,-423,964.8000000000001,1479.8999999999999,3,-423.131042,-423.131042
200.125,-5561.0,-423,964.9000000000001,1483.5,3,-423.131042,-423.131042
200.25,-5561.0,-423,964.9000000000001,1482.8999999999999,3,-423.131042,-423.131042
200.375,-5561.0,-423,964.9000000000001,1486.8,3,-423.131042,-423.131042
200.5,-5561.0,-423,964.9000000000001,1485.3,3,-423.131042,-423.131042
200.625,-5561.0,-423,964.9000000000001,1482.8999999999999,3,-423.131042,-423.131042
200.75,-5561.0,-423,965.0,1483.8,3,-423.131042,-423.131042
200.875,-5561.0,-423,965.0,1486.8,3,-423.131042,-423.131042
201.0,-5561.0,-423,965.0,1490.1,3,-423.131042,-423.131042
201.125,-5561.0,-423,965.0,1484.3999999999999,3,-423.131042,-423.131042
201.25,-5561.0,-423,965.0,1484.1,3,-423.131042,-423.131042
201.375,-5561.0,-423,964.9000000000001,1487.1,3,-423.131042,-423.131042
201.5,-5561.0,-423,964.9000000000001,1490.3999999999999,3,-423.131042,-423.131042
201.625,-5561.0,-423,964.9000000000001,1485.3,3,-423.131042,-423.131042
201.75,-5561.0,-423,964.9000000000001,1481.7,3,-423.131042,-423.131042
201.875,-5561.0,-423,964.9000000000001,1482.6,3,-423.131042,-423.131042
202.0,-5561.0,-423,964.9000000000001,1486.2,3,-423.131042,-423.131042
202.125,-5561.0,-423,964.9000000000001,1485.8999999999999,3,-423.131042,-423.131042
202.25,-5561.0,-423,964.8000000000001,1486.5,3,-423.131042,-423.131042
202.375,-5561.0,-423,964.8000000000001,1480.2,3,-423.131042,-423.131042
202.5,-5561.0,-423,964.8000000000001,1484.3999999999999,3,-423.131042,-423.131042
202.625,-5561.0,-423,964.8000000000001,1485.0,3,-423.131042,-423.131042
202.75,-5561.0,-423,964.8000000000001,1479.0,3,-423.131042,-423.131042
202.875,-5561.0,-423,964.8000000000001,1479.3,3,-423.131042,-423.131042
203.0,-5561.0,-423,964.7,1479.3,3,-423.131042,-423.131042
203.125,-5561.0,-423,964.7,1484.1,3,-423.131042,-423.131042
203.25,-5561.0,-423,964.7,1479.0,3,-423.131042,-423.131042
203.375,-5561.0,-423,964.7,1477.5,3,-423.131042,-423.131042
203.5,-5561.0,-423,964.7,1478.1,3,-423.131042,-423.131042
203.625,-5561.0,-423,964.7,1479.3,3,-423.131042,-423.131042
203.75,-5561.0,-423,964.7,1479.3,3,-423.131042,-423.131042
203.875,-5561.0,-423,964.7,1473.8999999999999,3,-423.131042,-423.131042
204.0,-5561.0,-423,964.7,1477.2,3,-423.131042,-423.131042
204.125,-5561.0,-423,964.7,1478.1,3,-423.131042,-423.131042
204.25,-5561.0,-423,964.7,1482.8999999999999,3,-423.131042,-423.131042
204.375,-5561.0,-423,964.7,1478.1,3,-423.131042,-423.131042
204.5,-5561.0,-423,964.7,1474.5,3,-423.131042,-423.131042
204.625,-5561.0,-423,964.7,1479.8999999999999,3,-423.131042,-423.131042
204.75,-5561.0,-423,964.8000000000001,1479.8999999999999,3,-423.131042,-423.131042
204.875,-5561.0,-423,964.8000000000001,1479.3,3,-423.131042,-423.131042
205.0,-5561.0,-423,964.8000000000001,1480.8,3,-423.131042,-423.131042
205.125,-5561.0,-423,964.8000000000001,1477.8,3,-423.131042,-423.131042
205.25,-5561.0,-423,964.8000000000001,1484.7,3,-423.131042,-423.131042
205.375,-5561.0,-423,964.8000000000001,1483.5,3,-423.131042,-423.131042
205.5,-5561.0,-423,964.9000000000001,1481.3999999999999,3,-423.131042,-423.131042
205.625,-5561.0,-423,964.9000000000001,1480.2,3,-423.131042,-423.131042
205.75,-5561.0,-423,964.9000000000001,1486.2,3,-423.131042,-423.131042
205.875,-5561.0,-423,964.9000000000001,1486.8,3,-423.131042,-423.131042
206.0,-5561.0,-423,964.9000000000001,1482.8999999999999,3,-423.131042,-423.131042
206.125,-5561.0,-423,964.9000000000001,1486.2,3,-423.131042,-423.131042
206.25,-5561.0,-423,964.9000000000001,1486.2,3,-423.131042,-423.131042
206.375,-5561.0,-423,964.9000000000001,1484.3999999999999,3,-423.131042,-423.131042
206.5,-5561.0,-423,964.9000000000001,1483.5,3,-423.131042,-423.131042
206.625,-5561.0,-423,964.9000000000001,1481.7,3,-423.131042,-423.131042
206.75,-5561.0,-423,964.9000000000001,1481.7,3,-423.131042,-423.131042
206.875,-5561.0,-423,964.9000000000001,1482.0,3,-423.131042,-423.131042
207.0,-5561.0,-423,964.8000000000001,1482.6,3,-423.131042,-423.131042
207.125,-5561.0,-423,964.8000000000001,1479.6,3,-423.131042,-423.131042
207.25,-5561.0,-423,964.8000000000001,1480.5,3,-423.131042,-423.131042
207.375,-5561.0,-423,964.8000000000001,1484.1,3,-423.131042,-423.131042
207.5,-5561.0,-423,964.8000000000001,1479.3,3,-423.131042,-423.131042
207.625,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
207.75,-5561.0,-423,964.8000000000001,1479.8999999999999,3,-423.131042,-423.131042
207.875,-5561.0,-423,964.8000000000001,1479.0,3,-423.131042,-423.131042
208.0,-5561.0,-423,964.7,1483.2,3,-423.131042,-423.131042
208.125,-5561.0,-423,964.7,1480.2,3,-423.131042,-423.131042
208.25,-5561.0,-423,964.7,1475.7,3,-423.131042,-423.131042
208.375,-5561.0,-423,964.7,1473.0,3,-423.131042,-423.131042
208.5,-5561.0,-423,964.7,1480.8,3,-423.131042,-423.131042
208.625,-5561.0,-423,964.7,1479.0,3,-423.131042,-423.131042
208.75,-5561.0,-423,964.7,1473.3,3,-423.131042,-423.131042
208.875,-5561.0,-423,964.7,1473.6,3,-423.131042,-423.131042
209.0,-5561.0,-423,964.7,1478.3999999999999,3,-423.131042,-423.131042
209.125,-5561.0,-423,964.7,1477.5,3,-423.131042,-423.131042
209.25,-5561.0,-423,964.7,1479.0,3,-423.131042,-423.131042
209.375,-5561.0,-423,964.7,1475.1,3,-423.131042,-423.131042
209.5,-5561.0,-423,964.7,1475.1,3,-423.131042,-423.131042
209.625,-5561.0,-423,964.8000000000001,1480.8,3,-423.131042,-423.131042
209.75,-5561.0,-423,964.8000000000001,1479.6,3,-423.131042,-423.131042
209.875,-5561.0,-423,964.8000000000001,1477.8,3,-423.131042,-423.131042
210.0,-5561.0,-423,964.8000000000001,1476.8999999999999,3,-423.131042,-423.131042
210.125,-5561.0,-423,964.8000000000001,1483.2,3,-423.131042,-423.131042
210.25,-5561.0,-423,964.8000000000001,1480.2,3,-423.131042,-423.131042
210.375,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
210.5,-5561.0,-423,964.9000000000001,1481.1,3,-423.131042,-423.131042
210.625,-5561.0,-423,964.9000000000001,1484.1,3,-423.131042,-423.131042
210.75,-5561.0,-423,964.9000000000001,1485.8999999999999,3,-423.131042,-423.131042
210.875,-5561.0,-423,964.9000000000001,1482.8999999999999,3,-423.131042,-423.131042
211.0,-5561.0,-423,965.0,1485.0,3,-423.131042,-423.131042
211.125,-5561.0,-423,965.0,1486.5,3,-423.131042,-423.131042
211.25,-5561.0,-423,965.0,1488.0,3,-423.131042,-423.131042
211.375,-5561.0,-423,965.0,1487.3999999999999,3,-423.131042,-423.131042
211.5,-5561.0,-423,965.0,1484.7,3,-423.131042,-423.131042
211.625,-5561.0,-423,965.0,1482.8999999999999,3,-423.131042,-423.131042
211.75,-5561.0,-423,965.0,1487.1,3,-423.131042,-423.131042
211.875,-5561.0,-423,965.0,1480.2,3,-423.131042,-423.131042
212.0,-5561.0,-423,964.9000000000001,1487.3999999999999,3,-423.131042,-423.131042
212.125,-5561.0,-423,964.9000000000001,1488.0,3,-423.131042,-423.131042
212.25,-5561.0,-423,965.0,1483.5,3,-423.131042,-423.131042
212.375,-5561.0,-423,964.9000000000001,1481.7,3,-423.131042,-423.131042
212.5,-5561.0,-423,964.9000000000001,1485.6,3,-423.131042,-423.131042
212.625,-5561.0,-423,964.9000000000001,1487.3999999999999,3,-423.131042,-423.131042
212.75,-5561.0,-423,964.9000000000001,1485.0,3,-423.131042,-423.131042
212.875,-5561.0,-423,964.9000000000001,1481.7,3,-423.131042,-423.131042
213.0,-5561.0,-423,964.9000000000001,1483.5,3,-423.131042,-423.131042
213.125,-5561.0,-423,964.9000000000001,1487.7,3,-423.131042,-423.131042
213.25,-5561.0,-423,964.8000000000001,1484.3999999999999,3,-423.131042,-423.131042
213.375,-5561.0,-423,964.8000000000001,1482.6,3,-423.131042,-423.131042
213.5,-5561.0,-423,964.8000000000001,1477.8,3,-423.131042,-423.131042
213.625,-5561.0,-423,964.8000000000001,1480.8,3,-423.131042,-423.131042
213.75,-5561.0,-423,964.8000000000001,1483.2,3,-423.131042,-423.131042
213.875,-5561.0,-423,964.7,1479.3,3,-423.131042,-423.131042
214.0,-5561.0,-423,964.7,1479.3,3,-423.131042,-423.131042
214.125,-5561.0,-423,964.8000000000001,1482.0,3,-423.131042,-423.131042
214.25,-5561.0,-423,964.7,1484.7,3,-423.131042,-423.131042
214.375,-5561.0,-423,964.7,1472.7,3,-423.131042,-423.131042
214.5,-5561.0,-423,964.7,1476.0,3,-423.131042,-423.131042
214.625,-5561.0,-423,964.7,1483.8,3,-423.131042,-423.131042
214.75,-5561.0,-423,964.7,1481.7,3,-423.131042,-423.131042
214.875,-5561.0,-423,964.7,1476.3,3,-423.131042,-423.131042
215.0,-5561.0,-423,964.7,1478.1,3,-423.131042,-423.131042
215.125,-5561.0,-423,964.8000000000001,1481.7,3,-423.131042,-423.131042
215.25,-5561.0,-423,964.8000000000001,1481.1,3,-423.131042,-423.131042
215.375,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
215.5,-5561.0,-423,964.8000000000001,1474.2,3,-423.131042,-423.131042
215.625,-5561.0,-423,964.7,1479.8999999999999,3,-423.131042,-423.131042
215.75,-5561.0,-423,964.8000000000001,1486.8,3,-423.131042,-423.131042
215.875,-5561.0,-423,964.8000000000001,1481.7,3,-423.131042,-423.131042
216.0,-5561.0,-423,964.8000000000001,1475.1,3,-423.131042,-423.131042
216.125,-5561.0,-423,964.8000000000001,1483.5,3,-423.131042,-423.131042
216.25,-5561.0,-423,964.8000000000001,1486.8,3,-423.131042,-423.131042
216.375,-5561.0,-423,964.8000000000001,1484.3999999999999,3,-423.131042,-423.131042
216.5,-5561.0,-423,964.9000000000001,1480.5,3,-423.131042,-423.131042
216.625,-5561.0,-423,964.9000000000001,1481.1,3,-423.131042,-423.131042
216.75,-5561.0,-423,964.8000000000001,1483.8,3,-423.131042,-423.131042
216.875,-5561.0,-423,964.9000000000001,1489.2,3,-423.131042,-423.131042
217.0,-5561.0,-423,964.9000000000001,1488.3,3,-423.131042,-423.131042
217.125,-5561.0,-423,965.0,1479.6,3,-423.131042,-423.131042
217.25,-5561.0,-423,965.0,1485.6,3,-423.131042,-423.131042
217.375,-5561.0,-423,964.9000000000001,1488.8999999999999,3,-423.131042,-423.131042
217.5,-5561.0,-423,964.9000000000001,1489.2,3,-423.131042,-423.131042
217.625,-5561.0,-423,965.0,1485.8999999999999,3,-423.131042,-423.131042
217.75,-5561.0,-423,965.0,1482.6,3,-423.131042,-423.131042
217.875,-5561.0,-423,964.9000000000001,1484.3999999999999,3,-423.131042,-423.131042
218.0,-5561.0,-423,964.9000000000001,1486.8,3,-423.131042,-423.131042
218.125,-5561.0,-423,964.9000000000001,1487.3999999999999,3,-423.131042,-423.131042
218.25,-5561.0,-423,964.9000000000001,1482.6,3,-423.131042,-423.131042
218.375,-5561.0,-423,964.9000000000001,1481.3999999999999,3,-423.131042,-423.131042
218.5,-5561.0,-423,964.9000000000001,1487.1,3,-423.131042,-423.131042
218.625,-5561.0,-423,964.9000000000001,1485.3,3,-423.131042,-423.131042
218.75,-5561.0,-423,964.9000000000001,1479.3,3,-423.131042,-423.131042
218.875,-5561.0,-423,964.9000000000001,1481.7,3,-423.131042,-423.131042
219.0,-5561.0,-423,964.9000000000001,1482.6,3,-423.131042,-423.131042
219.125,-5561.0,-423,964.9000000000001,1487.3999999999999,3,-423.131042,-423.131042
219.25,-5561.0,-423,964.9000000000001,1481.1,3,-423.131042,-423.131042
219.375,-5561.0,-423,964.8000000000001,1480.8,3,-423.131042,-423.131042
219.5,-5561.0,-423,964.8000000000001,1479.8999999999999,3,-423.131042,-423.131042
219.625,-5561.0,-423,964.8000000000001,1484.1,3,-423.131042,-423.131042
219.75,-5561.0,-423,964.8000000000001,1482.3,3,-423.131042,-423.131042
219.875,-5561.0,-423,964.7,1473.6,3,-423.131042,-423.131042
220.0,-5561.0,-423,964.7,1477.2,3,-423.131042,-423.131042
220.125,-5561.0,-423,964.7,1480.8,3,-423.131042,-423.131042
220.25,-5561.0,-423,964.7,1479.0,3,-423.131042,-423.131042
220.375,-5561.0,-423,964.7,1474.8,3,-423.131042,-423.131042
220.5,-5561.0,-423,964.7,1479.6,3,-423.131042,-423.131042
220.625,-5561.0,-423,964.7,1479.8999999999999,3,-423.131042,-423.131042
220.75,-5561.0,-423,964.7,1476.3,3,-423.131042,-423.131042
220.875,-5561.0,-423,964.7,1476.6,3,-423.131042,-423.131042
221.0,-5561.0,-423,964.7,1476.8999999999999,3,-423.131042,-423.131042
221.125,-5561.0,-423,964.7,1482.6,3,-423.131042,-423.131042
221.25,-5561.0,-423,964.8000000000001,1480.8,3,-423.131042,-423.131042
221.375,-5561.0,-423,964.8000000000001,1479.3,3,-423.131042,-423.131042
221.5,-5561.0,-423,964.8000000000001,1476.8999999999999,3,-423.131042,-423.131042
221.625,-5561.0,-423,964.8000000000001,1483.2,3,-423.131042,-423.131042
221.75,-5561.0,-423,964.8000000000001,1487.3999999999999,3,-423.131042,-423.131042
221.875,-5561.0,-423,964.8000000000001,1477.2,3,-423.131042,-423.131042
222.0,-5561.0,-423,964.8000000000001,1478.1,3,-423.131042,-423.131042
222.125,-5561.0,-423,964.8000000000001,1484.3999999999999,3,-423.131042,-423.131042
222.25,-5561.0,-423,964.9000000000001,1485.0,3,-423.131042,-423.131042
222.375,-5561.0,-423,964.9000000000001,1485.0,3,-423.131042,-423.131042
222.5,-5561.0,-423,964.9000000000001,1479.8999999999999,3,-423.131042,-423.131042
222.625,-5561.0,-423,964.9000000000001,1480.2,3,-423.131042,-423.131042
222.75,-5561.0,-423,964.9000000000001,1481.3999999999999,3,-423.131042,-423.131042
222.875,-5561.0,-423,964.9000000000001,1483.8,3,-423.131042,-423.131042
223.0,-5561.0,-423,964.9000000000001,1483.8,3,-423.131042,-423.131042
223.125,-5561.0,-423,964.9000000000001,1479.8999999999999,3,-423.131042,-423.131042
223.25,-5561.0,-423,964.9000000000001,1487.3999999999999,3,-423.131042,-423.131042
223.375,-5561.0,-423,964.9000000000001,1484.3999999999999,3,-423.131042,-423.131042
223.5,-5561.0,-423,964.9000000000001,1481.3999999999999,3,-423.131042,-423.131042
223.625,-5561.0,-423,964.9000000000001,1486.2,3,-423.131042,-423.131042
223.75,-5561.0,-423,964.9000000000001,1482.6,3,-423.131042,-423.131042
223.875,-5561.0,-423,964.9000000000001,1480.2,3,-423.131042,-423.131042
